40200   256            
40400   256            
40600   256            
40800   256            
41000   256            
41200   256            
41400   256            
41600   256            
41800   256            
42000   256            
42200   256            
42400   256            
42600   256            
42800   256            
43000   256            
43200   256            
43400   256            
43600   256            
43800   256            
44000   256            
44200   256            
44400   256            
44600   256            
44800   256            
45000   256            
45200   256            
45400   256            
45600   256            
45800   256            
46000   256            
46200   256            
46400   256            
46600   256            
46800   256            
47000   256            
47200   256            
47400   256            
47600   256            
47800   256            
48000   256            
48200   256            
48400   256            
48600   256            
48800   256            
49000   256            
49200   256            
49400   256            
49600   256            
49800   256            
50000   256            
50200   256            
50400   256            
50600   256            
50800   256            
51000   256            
51200   256            
51400   256            
51600   256            
51800   256            
52000   256            
52200   256            
52400   256            
52600   256            
52800   256            
53000   256            
53200   256            
53400   256            
53600   256            
53800   256            
54000   256            
54200   256            
54400   256            
54600   256            
54800   256            
55000   256            
55200   256            
55400   256            
55600   256            
55800   256            
56000   256            
56200   256            
56400   256            
56600   256            
56800   256            
57000   256            
57200   256            
57400   256            
57600   256            
57800   256            
58000   256            
58200   256            
58400   256            
58600   256            
58800   256            
59000   256            
59200   256            
59400   256            
59600   256            
59800   256            
60000   256            
60200   256            
60400   256            
60600   256            
60800   256            
61000   256            
61200   256            
61400   256            
61600   256            
61800   256            
62000   256            
62200   256            
62400   256            
62600   256            
62800   256            
63000   256            
63200   256            
63400   256            
63600   256            
63800   256            
64000   256            
64200   256            
64400   256            
64600   256            
64800   256            
65000   256            
65200   256            
65400   256            
65600   256            
65800   256            
66000   256            
66200   256            
66400   256            
66600   256            
66800   256            
67000   256            
67200   256            
67400   256            
67600   256            
67800   256            
68000   256            
68200   256            
68400   256            
68600   256            
68800   256            
69000   256            
69200   256            
69400   256            
69600   256            
69800   256            
70000   256            
70200   256            
70400   256            
70600   256            
70800   256            
71000   256            
71200   256            
71400   256            
71600   256            
71800   256            
72000   256            
72200   256            
72400   256            
72600   256            
72800   256            
73000   256            
73200   256            
73400   256            
73600   256            
73800   256            
74000   256            
74200   256            
74400   256            
74600   256            
74800   256            
75000   256            
75200   256            
75400   256            
75600   256            
75800   256            
76000   256            
76200   256            
76400   256            
76600   256            
76800   256            
77000   256            
77200   256            
77400   256            
77600   256            
77800   256            
78000   256            
78200   256            
78400   256            
78600   256            
78800   256            
79000   256            
79200   256            
79400   256            
79600   256            
79800   256            
80000   256            
80200   256            
80400   256            
80600   256            
80800   256            
81000   256            
81200   256            
81400   256            
81600   256            
81800   256            
82000   256            
82200   256            
82400   256            
82600   256            
82800   256            
83000   256            
83200   256            
83400   256            
83600   256            
83800   256            
84000   256            
84200   256            
84400   256            
84600   256            
84800   256            
85000   256            
85200   256            
85400   256            
85600   256            
85800   256            
86000   256            
86200   256            
86400   256            
86600   256            
86800   256            
87000   256            
87200   256            
87400   256            
87600   256            
87800   256            
88000   256            
88200   256            
88400   256            
88600   256            
88800   256            
89000   256            
89200   256            
89400   256            
89600   256            
89800   256            
90000   256            
90200   256            
90400   256            
90600   256            
90800   256            
91000   256            
91200   256            
91400   256            
91600   256            
91800   256            
92000   256            
92200   256            
92400   256            
92600   256            
92800   256            
93000   256            
93200   256            
93400   256            
93600   256            
93800   256            
94000   256            
94200   256            
94400   256            
94600   256            
94800   256            
95000   256            
95200   256            
95400   256            
95600   256            
95800   256            
96000   256            
96200   256            
96400   256            
96600   256            
96800   256            
97000   256            
97200   256            
97400   256            
97600   256            
97800   256            
98000   256            
98200   256            
98400   256            
98600   256            
98800   256            
99000   256            
99200   256            
99400   256            
99600   256            
99800   256            
100000   256            
100200   256            
100400   256            
100600   256            
100800   256            
101000   256            
101200   256            
101400   256            
101600   256            
101800   256            
102000   256            
102200   256            
102400   256            
102600   256            
102800   256            
103000   256            
103200   256            
103400   256            
103600   256            
103800   256            
104000   256            
104200   256            
104400   256            
104600   256            
104800   256            
105000   256            
105200   256            
105400   256            
105600   256            
105800   256            
106000   256            
106200   256            
106400   256            
106600   256            
106800   256            
107000   256            
107200   256            
107400   256            
107600   256            
107800   256            
108000   256            
108200   256            
108400   256            
108600   256            
108800   256            
109000   256            
109200   256            
109400   256            
109600   256            
109800   256            
110000   256            
110200   256            
110400   256            
110600   256            
110800   256            
111000   256            
111200   256            
111400   256            
111600   256            
111800   256            
112000   256            
112200   256            
112400   256            
112600   256            
112800   256            
113000   256            
113200   256            
113400   256            
113600   256            
113800   256            
114000   256            
114200   256            
114400   256            
114600   256            
114800   256            
115000   256            
115200   256            
115400   256            
115600   256            
115800   256            
116000   256            
116200   256            
116400   256            
116600   256            
116800   256            
117000   256            
117200   256            
117400   256            
117600   256            
117800   256            
118000   256            
118200   256            
118400   256            
118600   256            
118800   256            
119000   256            
119200   256            
119400   256            
119600   256            
119800   256            
120000   256            
120200   256            
120400   256            
120600   256            
120800   256            
121000   256            
121200   256            
121400   256            
121600   256            
121800   256            
122000   256            
122200   256            
122400   256            
122600   256            
122800   256            
123000   256            
123200   256            
123400   256            
123600   256            
123800   256            
124000   256            
124200   256            
124400   256            
124600   256            
124800   256            
125000   256            
125200   256            
125400   256            
125600   256            
125800   256            
126000   256            
126200   256            
126400   256            
126600   256            
126800   256            
127000   256            
127200   256            
127400   256            
127600   256            
127800   256            
128000   256            
128200   256            
128400   256            
128600   256            
128800   256            
129000   256            
129200   256            
129400   256            
129600   256            
129800   256            
130000   256            
130200   256            
130400   256            
130600   256            
130800   256            
131000   256            
131200   256            
131400   256            
131600   256            
131800   256            
132000   256            
132200   256            
132400   256            
132600   256            
132800   256            
133000   256            
133200   256            
133400   256            
133600   256            
133800   256            
134000   256            
134200   256            
134400   256            
134600   256            
134800   256            
135000   256            
135200   256            
135400   256            
135600   256            
135800   256            
136000   256            
136200   256            
136400   256            
136600   256            
136800   256            
137000   256            
137200   256            
137400   256            
137600   256            
137800   256            
138000   256            
138200   256            
138400   256            
138600   256            
138800   256            
139000   256            
139200   256            
139400   256            
139600   256            
139800   256            
140000   256            
140200   256            
140400   256            
140600   256            
140800   256            
141000   256            
141200   256            
141400   256            
141600   256            
141800   256            
142000   256            
142200   256            
142400   256            
142600   256            
142800   256            
143000   256            
143200   256            
143400   256            
143600   256            
143800   256            
144000   256            
144200   256            
144400   256            
144600   256            
144800   256            
145000   256            
145200   256            
145400   256            
145600   256            
145800   256            
146000   256            
146200   256            
146400   256            
146600   256            
146800   256            
147000   256            
147200   256            
147400   256            
147600   256            
147800   256            
148000   256            
148200   256            
148400   256            
148600   256            
148800   256            
149000   256            
149200   256            
149400   256            
149600   256            
149800   256            
150000   256            
150200   256            
150400   256            
150600   256            
150800   256            
151000   256            
151200   256            
151400   256            
151600   256            
151800   256            
152000   256            
152200   256            
152400   256            
152600   256            
152800   256            
153000   256            
153200   256            
153400   256            
153600   256            
153800   256            
154000   256            
154200   256            
154400   256            
154600   256            
154800   256            
155000   256            
155200   256            
155400   256            
155600   256            
155800   256            
156000   256            
156200   256            
156400   256            
156600   256            
156800   256            
157000   256            
157200   256            
157400   256            
157600   256            
157800   256            
158000   256            
158200   256            
158400   256            
158600   256            
158800   256            
159000   256            
159200   256            
159400   256            
159600   256            
159800   256            
160000   256            
160200   256            
160400   256            
160600   256            
160800   256            
161000   256            
161200   256            
161400   256            
161600   256            
161800   256            
162000   256            
162200   256            
162400   256            
162600   256            
162800   256            
163000   256            
163200   256            
163400   256            
163600   256            
163800   256            
164000   256            
164200   256            
164400   256            
164600   256            
164800   256            
165000   256            
165200   256            
165400   256            
165600   256            
165800   256            
166000   256            
166200   256            
166400   256            
166600   256            
166800   256            
167000   256            
167200   256            
167400   256            
167600   256            
167800   256            
168000   256            
168200   256            
168400   256            
168600   256            
168800   256            
169000   256            
169200   256            
169400   256            
169600   256            
169800   256            
170000   256            
170200   256            
170400   256            
170600   256            
170800   256            
171000   256            
171200   256            
171400   256            
171600   256            
171800   256            
172000   256            
172200   256            
172400   256            
172600   256            
172800   256            
173000   256            
173200   256            
173400   256            
173600   256            
173800   256            
174000   256            
174200   256            
174400   256            
174600   256            
174800   256            
175000   256            
175200   256            
175400   256            
175600   256            
175800   256            
176000   256            
176200   256            
176400   256            
176600   256            
176800   256            
177000   256            
177200   256            
177400   256            
177600   256            
177800   256            
178000   256            
178200   256            
178400   256            
178600   256            
178800   256            
179000   256            
179200   256            
179400   256            
179600   256            
179800   256            
180000   256            
180200   256            
180400   256            
180600   256            
180800   256            
181000   256            
181200   256            
181400   256            
181600   256            
181800   256            
182000   256            
182200   256            
182400   256            
182600   256            
182800   256            
183000   256            
183200   256            
183400   256            
183600   256            
183800   256            
184000   256            
184200   256            
184400   256            
184600   256            
184800   256            
185000   256            
185200   256            
185400   256            
185600   256            
185800   256            
186000   256            
186200   256            
186400   256            
186600   256            
186800   256            
187000   256            
187200   256            
187400   256            
187600   256            
187800   256            
188000   256            
188200   256            
188400   256            
188600   256            
188800   256            
189000   256            
189200   256            
189400   256            
189600   256            
189800   256            
190000   256            
190200   256            
190400   256            
190600   256            
190800   256            
191000   256            
191200   256            
191400   256            
191600   256            
191800   256            
192000   256            
192200   256            
192400   256            
192600   256            
192800   256            
193000   256            
193200   256            
193400   256            
193600   256            
193800   256            
194000   256            
194200   256            
194400   256            
194600   256            
194800   256            
195000   256            
195200   256            
195400   256            
195600   256            
195800   256            
196000   256            
196200   256            
196400   256            
196600   256            
196800   256            
197000   256            
197200   256            
197400   256            
197600   256            
197800   256            
198000   256            
198200   256            
198400   256            
198600   256            
198800   256            
199000   256            
199200   256            
199400   256            
199600   256            
199800   256            
200000   256            
200200   256            
200400   256            
200600   256            
200800   256            
201000   256            
201200   256            
201400   256            
201600   256            
201800   256            
202000   256            
202200   256            
202400   256            
202600   256            
202800   256            
203000   256            
203200   256            
203400   256            
203600   256            
203800   256            
204000   256            
204200   256            
204400   256            
204600   256            
204800   256            
205000   256            
205200   256            
205400   256            
205600   256            
205800   256            
206000   256            
206200   256            
206400   256            
206600   256            
206800   256            
207000   256            
207200   256            
207400   256            
207600   256            
207800   256            
208000   256            
208200   256            
208400   256            
208600   256            
208800   256            
209000   256            
209200   256            
209400   256            
209600   256            
209800   256            
210000   256            
210200   256            
210400   256            
210600   256            
210800   256            
211000   256            
211200   256            
211400   256            
211600   256            
211800   256            
212000   256            
212200   256            
212400   256            
212600   256            
212800   256            
213000   256            
213200   256            
213400   256            
213600   256            
213800   256            
214000   256            
214200   256            
214400   256            
214600   256            
214800   256            
215000   256            
215200   256            
215400   256            
215600   256            
215800   256            
216000   256            
216200   256            
216400   256            
216600   256            
216800   256            
217000   256            
217200   256            
217400   256            
217600   256            
217800   256            
218000   256            
218200   256            
218400   256            
218600   256            
218800   256            
219000   256            
219200   256            
219400   256            
219600   256            
219800   256            
220000   256            
220200   256            
220400   256            
220600   256            
220800   256            
221000   256            
221200   256            
221400   256            
221600   256            
221800   256            
222000   256            
222200   256            
222400   256            
222600   256            
222800   256            
223000   256            
223200   256            
223400   256            
223600   256            
223800   256            
224000   256            
224200   256            
224400   256            
224600   256            
224800   256            
225000   256            
225200   256            
225400   256            
225600   256            
225800   256            
226000   256            
226200   256            
226400   256            
226600   256            
226800   256            
227000   256            
227200   256            
227400   256            
227600   256            
227800   256            
228000   256            
228200   256            
228400   256            
228600   256            
228800   256            
229000   256            
229200   256            
229400   256            
229600   256            
229800   256            
230000   256            
230200   256            
230400   256            
230600   256            
230800   256            
231000   256            
231200   256            
231400   256            
231600   256            
231800   256            
232000   256            
232200   256            
232400   256            
232600   256            
232800   256            
233000   256            
233200   256            
233400   256            
233600   256            
233800   256            
234000   256            
234200   256            
234400   256            
234600   256            
234800   256            
235000   256            
235200   256            
235400   256            
235600   256            
235800   256            
236000   256            
236200   256            
236400   256            
236600   256            
236800   256            
237000   256            
237200   256            
237400   256            
237600   256            
237800   256            
238000   256            
238200   256            
238400   256            
238600   256            
238800   256            
239000   256            
239200   256            
239400   256            
239600   256            
239800   256            
240000   256            
240200   256            
240400   256            
240600   256            
240800   256            
241000   256            
241200   256            
241400   256            
241600   256            
241800   256            
242000   256            
242200   256            
242400   256            
242600   256            
242800   256            
243000   256            
243200   256            
243400   256            
243600   256            
243800   256            
244000   256            
244200   256            
244400   256            
244600   256            
244800   256            
245000   256            
245200   256            
245400   256            
245600   256            
245800   256            
246000   256            
246200   256            
246400   256            
246600   256            
246800   256            
247000   256            
247200   256            
247400   256            
247600   256            
247800   256            
248000   256            
248200   256            
248400   256            
248600   256            
248800   256            
249000   256            
249200   256            
249400   256            
249600   256            
249800   256            
250000   256            
250200   256            
250400   256            
250600   256            
250800   256            
251000   256            
251200   256            
251400   256            
251600   256            
251800   256            
252000   256            
252200   256            
252400   256            
252600   256            
252800   256            
253000   256            
253200   256            
253400   256            
253600   256            
253800   256            
254000   256            
254200   256            
254400   256            
254600   256            
254800   256            
255000   256            
255200   256            
255400   256            
255600   256            
255800   256            
256000   256            
256200   256            
256400   256            
256600   256            
256800   256            
257000   256            
257200   256            
257400   256            
257600   256            
257800   256            
258000   256            
258200   256            
258400   256            
258600   256            
258800   256            
259000   256            
259200   256            
259400   256            
259600   256            
259800   256            
260000   256            
260200   256            
260400   256            
260600   256            
260800   256            
261000   256            
261200   256            
261400   256            
261600   256            
261800   256            
262000   256            
262200   256            
262400   256            
262600   256            
262800   256            
263000   256            
263200   256            
263400   256            
263600   256            
263800   256            
264000   256            
264200   256            
264400   256            
264600   256            
264800   256            
265000   256            
265200   256            
265400   256            
265600   256            
265800   256            
266000   256            
266200   256            
266400   256            
266600   256            
266800   256            
267000   256            
267200   256            
267400   256            
267600   256            
267800   256            
268000   256            
268200   256            
268400   256            
268600   256            
268800   256            
269000   256            
269200   256            
269400   256            
269600   256            
269800   256            
270000   256            
270200   256            
270400   256            
270600   256            
270800   256            
271000   256            
271200   256            
271400   256            
271600   256            
271800   256            
272000   256            
272200   256            
272400   256            
272600   256            
272800   256            
273000   256            
273200   256            
273400   256            
273600   256            
273800   256            
274000   256            
274200   256            
274400   256            
274600   256            
274800   256            
275000   256            
275200   256            
275400   256            
275600   256            
275800   256            
276000   256            
276200   256            
276400   256            
276600   256            
276800   256            
277000   256            
277200   256            
277400   256            
277600   256            
277800   256            
278000   256            
278200   256            
278400   256            
278600   256            
278800   256            
279000   256            
279200   256            
279400   256            
279600   256            
279800   256            
280000   256            
280200   256            
280400   256            
280600   256            
280800   256            
281000   256            
281200   256            
281400   256            
281600   256            
281800   256            
282000   256            
282200   256            
282400   256            
282600   256            
282800   256            
283000   256            
283200   256            
283400   256            
283600   256            
283800   256            
284000   256            
284200   256            
284400   256            
284600   256            
284800   256            
285000   256            
285200   256            
285400   256            
285600   256            
285800   256            
286000   256            
286200   256            
286400   256            
286600   256            
286800   256            
287000   256            
287200   256            
287400   256            
287600   256            
287800   256            
288000   256            
288200   256            
288400   256            
288600   256            
288800   256            
289000   256            
289200   256            
289400   256            
289600   256            
289800   256            
290000   256            
290200   256            
290400   256            
290600   256            
290800   256            
291000   256            
291200   256            
291400   256            
291600   256            
291800   256            
292000   256            
292200   256            
292400   256            
292600   256            
292800   256            
293000   256            
293200   256            
293400   256            
293600   256            
293800   256            
294000   256            
294200   256            
294400   256            
294600   256            
294800   256            
295000   256            
295200   256            
295400   256            
295600   256            
295800   256            
296000   256            
296200   256            
296400   256            
296600   256            
296800   256            
297000   256            
297200   256            
297400   256            
297600   256            
297800   256            
298000   256            
298200   256            
298400   256            
298600   256            
298800   256            
299000   256            
299200   256            
299400   256            
299600   256            
299800   256            
300000   256            
300200   256            
300400   256            
300600   256            
300800   256            
301000   256            
301200   256            
301400   256            
301600   256            
301800   256            
302000   256            
302200   256            
302400   256            
302600   256            
302800   256            
303000   256            
303200   256            
303400   256            
303600   256            
303800   256            
304000   256            
304200   256            
304400   256            
304600   256            
304800   256            
305000   256            
305200   256            
305400   256            
305600   256            
305800   256            
306000   256            
306200   256            
306400   256            
306600   256            
306800   256            
307000   256            
307200   256            
307400   256            
307600   256            
307800   256            
308000   256            
308200   256            
308400   256            
308600   256            
308800   256            
309000   256            
309200   256            
309400   256            
309600   256            
309800   256            
310000   256            
310200   256            
310400   256            
310600   256            
310800   256            
311000   256            
311200   256            
311400   256            
311600   256            
311800   256            
312000   256            
312200   256            
312400   256            
312600   256            
312800   256            
313000   256            
313200   256            
313400   256            
313600   256            
313800   256            
314000   256            
314200   256            
314400   256            
314600   256            
314800   256            
315000   256            
315200   256            
315400   256            
315600   256            
315800   256            
316000   256            
316200   256            
316400   256            
316600   256            
316800   256            
317000   256            
317200   256            
317400   256            
317600   256            
317800   256            
318000   256            
318200   256            
318400   256            
318600   256            
318800   256            
319000   256            
319200   256            
319400   256            
319600   256            
319800   256            
320000   256            
320200   256            
320400   256            
320600   256            
320800   256            
321000   256            
321200   256            
321400   256            
321600   256            
321800   256            
322000   256            
322200   256            
322400   256            
322600   256            
322800   256            
323000   256            
323200   256            
323400   256            
323600   256            
323800   256            
324000   256            
324200   256            
324400   256            
324600   256            
324800   256            
325000   256            
325200   256            
325400   256            
325600   256            
325800   256            
326000   256            
326200   256            
326400   256            
326600   256            
326800   256            
327000   256            
327200   256            
327400   256            
327600   256            
327800   256            
328000   256            
328200   256            
328400   256            
328600   256            
328800   256            
329000   256            
329200   256            
329400   256            
329600   256            
329800   256            
330000   256            
330200   256            
330400   256            
330600   256            
330800   256            
331000   256            
331200   256            
331400   256            
331600   256            
331800   256            
332000   256            
332200   256            
332400   256            
332600   256            
332800   256            
333000   256            
333200   256            
333400   256            
333600   256            
333800   256            
334000   256            
334200   256            
334400   256            
334600   256            
334800   256            
335000   256            
335200   256            
335400   256            
335600   256            
335800   256            
336000   256            
336200   256            
336400   256            
336600   256            
336800   256            
337000   256            
337200   256            
337400   256            
337600   256            
337800   256            
338000   256            
338200   256            
338400   256            
338600   256            
338800   256            
339000   256            
339200   256            
339400   256            
339600   256            
339800   256            
340000   256            
340200   256            
340400   256            
340600   256            
340800   256            
341000   256            
341200   256            
341400   256            
341600   256            
341800   256            
342000   256            
342200   256            
342400   256            
342600   256            
342800   256            
343000   256            
343200   256            
343400   256            
343600   256            
343800   256            
344000   256            
344200   256            
344400   256            
344600   256            
344800   256            
345000   256            
345200   256            
345400   256            
345600   256            
345800   256            
346000   256            
346200   256            
346400   256            
346600   256            
346800   256            
347000   256            
347200   256            
347400   256            
347600   256            
347800   256            
348000   256            
348200   256            
348400   256            
348600   256            
348800   256            
349000   256            
349200   256            
349400   256            
349600   256            
349800   256            
350000   256            
350200   256            
350400   256            
350600   256            
350800   256            
351000   256            
351200   256            
351400   256            
351600   256            
351800   256            
352000   256            
352200   256            
352400   256            
352600   256            
352800   256            
353000   256            
353200   256            
353400   256            
353600   256            
353800   256            
354000   256            
354200   256            
354400   256            
354600   256            
354800   256            
355000   256            
355200   256            
355400   256            
355600   256            
355800   256            
356000   256            
356200   256            
356400   256            
356600   256            
356800   256            
357000   256            
357200   256            
357400   256            
357600   256            
357800   256            
358000   256            
358200   256            
358400   256            
358600   256            
358800   256            
359000   256            
359200   256            
359400   256            
359600   256            
359800   256            
360000   256            
360200   256            
360400   256            
360600   256            
360800   256            
361000   256            
361200   256            
361400   256            
361600   256            
361800   256            
362000   256            
362200   256            
362400   256            
362600   256            
362800   256            
363000   256            
363200   256            
363400   256            
363600   256            
363800   256            
364000   256            
364200   256            
364400   256            
364600   256            
364800   256            
365000   256            
365200   256            
365400   256            
365600   256            
365800   256            
366000   256            
366200   256            
366400   256            
366600   256            
366800   256            
367000   256            
367200   256            
367400   256            
367600   256            
367800   256            
368000   256            
368200   256            
368400   256            
368600   256            
368800   256            
369000   256            
369200   256            
369400   256            
369600   256            
369800   256            
370000   256            
370200   256            
370400   256            
370600   256            
370800   256            
371000   256            
371200   256            
371400   256            
371600   256            
371800   256            
372000   256            
372200   256            
372400   256            
372600   256            
372800   256            
373000   256            
373200   256            
373400   256            
373600   256            
373800   256            
374000   256            
374200   256            
374400   256            
374600   256            
374800   256            
375000   256            
375200   256            
375400   256            
375600   256            
375800   256            
376000   256            
376200   256            
376400   256            
376600   256            
376800   256            
377000   256            
377200   256            
377400   256            
377600   256            
377800   256            
378000   256            
378200   256            
378400   256            
378600   256            
378800   256            
379000   256            
379200   256            
379400   256            
379600   256            
379800   256            
380000   256            
380200   256            
380400   256            
380600   256            
380800   256            
381000   256            
381200   256            
381400   256            
381600   256            
381800   256            
382000   256            
382200   256            
382400   256            
382600   256            
382800   256            
383000   256            
383200   256            
383400   256            
383600   256            
383800   256            
384000   256            
384200   256            
384400   256            
384600   256            
384800   256            
385000   256            
385200   256            
385400   256            
385600   256            
385800   256            
386000   256            
386200   256            
386400   256            
386600   256            
386800   256            
387000   256            
387200   256            
387400   256            
387600   256            
387800   256            
388000   256            
388200   256            
388400   256            
388600   256            
388800   256            
389000   256            
389200   256            
389400   256            
389600   256            
389800   256            
390000   256            
390200   256            
390400   256            
390600   256            
390800   256            
391000   256            
391200   256            
391400   256            
391600   256            
391800   256            
392000   256            
392200   256            
392400   256            
392600   256            
392800   256            
393000   256            
393200   256            
393400   256            
393600   256            
393800   256            
394000   256            
394200   256            
394400   256            
394600   256            
394800   256            
395000   256            
395200   256            
395400   256            
395600   256            
395800   256            
396000   256            
396200   256            
396400   256            
396600   256            
396800   256            
397000   256            
397200   256            
397400   256            
397600   256            
397800   256            
398000   256            
398200   256            
398400   256            
398600   256            
398800   256            
399000   256            
399200   256            
399400   256            
399600   256            
399800   256            
400000   256            
400200   256            



 Best-so-far obj. funct. value = 256            

 best[0]=8.000000014    
 best[1]=7.999999904    

 Generation=2000  NFEs=400200   Strategy: DE/rand-to-best/1/exp    
 NP=200    F=0.85    CR=1       cost-variance=0         
